STATION,NAME,CODE,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-02,10.51,",,W",0,"T,,W,2400",0,",,W",75,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-03,15.43,",,W",0,",,W,2400",0,",,W",66,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-04,11.63,",,W",0,"T,,W,2400",0,",,W",62,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-05,13.87,",,W",0,",,W,2400",0,",,W",67,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-06,12.3,",,W",0,",,W,2400",0,",,W",68,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-07,8.05,",,W",0,",,W,2400",0,",,W",68,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-08,4.25,",,W",0,"T,,W,2400",0,",,W",71,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-09,4.47,",,W",0,",,W,2400",0,",,W",72,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-10,8.28,",,W",0,",,W,2400",0,",,W",72,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-11,9.4,",,W",0,",,W,2400",0,",,W",72,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-12,6.26,",,W",0,"T,,W,2400",0,",,W",70,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-13,9.62,",,W",0.06,",,W,2400",0,",,W",69,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-14,15.88,",,W",0.03,",,W,2400",0,",,W",64,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-15,9.84,",,W",0,",,W,2400",0,",,W",53,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-16,8.28,",,W",0,",,W,2400",0,",,W",52,"H,,S",,,,,,,,,,,,,,,1,",,W",,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-17,6.26,",,W",0,",,W,2400",0,",,W",56,"H,,S",,,,,,,,,,,,,,,1,",,W",,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-18,5.82,",,W",0,",,W,2400",0,",,W",63,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-19,11.18,",,W",0,",,W,2400",0,",,W",68,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-20,3.58,",,W",0,",,W,2400",0,",,W",63,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-21,4.47,",,W",0,",,W,2400",0,",,W",66,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-22,7.61,",,W",0,",,W,2400",0,",,W",71,"H,,S",1,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-23,13.87,",,W",0,"T,,W,2400",0,",,W",72,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-24,12.3,",,W",0,",,W,2400",0,",,W",70,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-25,8.95,",,W",0,",,W,2400",0,",,W",70,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-26,5.37,",,W",0,",,W,2400",0,",,W",71,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-27,5.37,",,W",0,",,W,2400",0,",,W",71,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-28,3.58,",,W",0,",,W,2400",0,",,W",73,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-29,4.25,",,W",0,",,W,2400",0,",,W",75,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-30,9.17,",,W",0,",,W,2400",0,",,W",77,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-03-31,14.09,",,W",0.01,",,W,2400",0,",,W",76,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-01,5.14,",,W",0,",,W,2400",0,",,W",77,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-02,8.5,",,W",0,",,W,2400",0,",,W",76,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-03,12.53,",,W",0,",,W,2400",0,",,W",79,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-04,9.62,",,W",0,"T,,W,2400",0,",,W",77,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-05,9.84,",,W",0,",,W,2400",0,",,W",77,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-06,14.76,",,W",0,"T,,W,2400",0,",,W",78,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-07,12.3,",,W",0,",,W,2400",0,",,W",65,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-08,5.59,",,W",0,",,W,2400",0,",,W",64,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-09,6.49,",,W",0,",,W,2400",0,",,W",66,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-10,8.95,",,W",0,",,W,2400",0,",,W",71,"H,,S",,,,,,,,,,,,,,,1,",,W",,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-11,8.05,",,W",0,",,W,2400",0,",,W",71,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-12,8.72,",,W",0,",,W,2400",0,",,W",73,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-13,10.07,",,W",0,",,W,2400",0,",,W",73,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-14,10.51,",,W",0,",,W,2400",0,",,W",73,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-15,11.63,",,W",0,",,W,2400",0,",,W",74,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-16,9.17,",,W",0,",,W,2400",0,",,W",73,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-17,5.14,",,W",0,",,W,2400",0,",,W",73,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-18,6.71,",,W",0,",,W,2400",0,",,W",74,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-19,8.95,",,W",0,"T,,W,2400",0,",,W",75,"H,,S",,,,,,,,,,,,,,,1,",,W",,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-20,7.61,",,W",0,",,W,2400",0,",,W",74,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-21,8.5,",,W",0,",,W,2400",0,",,W",74,"H,,S",1,",,W",,,,,,,,,,,,,1,",,W",,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-22,7.61,",,W",0,",,W,2400",0,",,W",75,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-23,6.49,",,W",0,",,W,2400",0,",,W",77,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-24,11.18,",,W",0,"T,,W,2400",0,",,W",74,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-25,8.5,",,W",0,",,W,2400",0,",,W",70,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-26,6.93,",,W",0,",,W,2400",0,",,W",71,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-27,7.83,",,W",0,",,W,2400",0,",,W",78,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-28,9.4,",,W",0,",,W,2400",0,",,W",81,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-29,12.08,",,W",0,",,W,2400",0,",,W",80,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-04-30,11.86,",,W",0,",,W,2400",0,",,W",78,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-01,10.51,",,W",0.02,",,W,2400",0,",,W",77,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-02,8.28,",,W",0.07,",,W,2400",0,",,W",75,"H,,S",1,",,W",,,1,",,W",,,,,,,,,1,",,W",,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-03,8.5,",,W",0,",,W,2400",0,",,W",75,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-04,10.29,",,W",0,"T,,W,2400",0,",,W",76,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-05,13.65,",,W",0.06,",,W,2400",0,",,W",74,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-06,13.87,",,W",0,"T,,W,2400",0,",,W",67,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-07,6.26,",,W",0,",,W,2400",0,",,W",68,"H,,S",,,,,,,,,,,,,,,1,",,W",,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-08,5.59,",,W",0,",,W,2400",0,",,W",73,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-09,5.14,",,W",0,",,W,2400",0,",,W",75,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-10,3.8,",,W",0,",,W,2400",0,",,W",76,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-11,6.71,",,W",0,",,W,2400",0,",,W",80,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-12,8.05,",,W",0,",,W,2400",0,",,W",79,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-13,8.05,",,W",0.16,",,W,2400",0,",,W",73,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-14,7.83,",,W",0,"T,,W,2400",0,",,W",74,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-15,7.16,",,W",0,",,W,2400",0,",,W",76,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-16,8.95,",,W",0,",,W,2400",0,",,W",77,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-17,11.63,",,W",0,"T,,W,2400",0,",,W",78,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-18,12.3,",,W",0,",,W,2400",0,",,W",78,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-19,11.63,",,W",0.01,",,W,2400",0,",,W",78,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-20,9.4,",,W",0,",,W,2400",0,",,W",80,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-21,7.16,",,W",0,",,W,2400",0,",,W",78,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-22,6.26,",,W",1.26,",,W,2400",0,",,W",79,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-23,10.96,",,W",0.01,",,W,2400",0,",,W",77,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-24,14.54,",,W",0.49,",,W,2400",0,",,W",77,"H,,S",1,",,W",,,1,",,W",,,,,,,,,1,",,W",,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-25,11.18,",,W",0,"T,,W,2400",0,",,W",75,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-26,5.14,",,W",0,",,W,2400",0,",,W",73,"H,,S",,,,,,,,,,,,,,,1,",,W",,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-27,4.92,",,W",0,",,W,2400",0,",,W",75,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-28,7.61,",,W",0,",,W,2400",0,",,W",78,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-29,6.71,",,W",0,",,W,2400",0,",,W",82,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-30,7.83,",,W",0.08,",,W,2400",0,",,W",82,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-05-31,6.49,",,W",1.2,",,W,2400",0,",,W",79,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-01,5.82,",,W",0.24,",,W,2400",0,",,W",78,"H,,S",1,",,W",,,1,",,W",,,,,,,,,1,",,W",,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-02,4.7,",,W",0.21,",,W,2400",0,",,W",76,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-03,4.92,",,W",0.01,",,W,2400",0,",,W",76,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-04,4.7,",,W",0.05,",,W,2400",0,",,W",75,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-05,7.61,",,W",0.02,",,W,2400",0,",,W",77,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-06,8.5,",,W",0.88,",,W,2400",0,",,W",76,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-07,10.29,",,W",0.55,",,W,2400",0,",,W",73,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-08,8.72,",,W",1.04,",,W,2400",0,",,W",75,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-09,7.83,",,W",0,",,W,2400",0,",,W",76,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-10,5.37,",,W",0.1,",,W,2400",0,",,W",77,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-11,5.37,",,W",0.61,",,W,2400",0,",,W",77,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-12,5.82,",,W",0.02,",,W,2400",0,",,W",76,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-13,4.47,",,W",0.2,",,W,2400",0,",,W",76,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-14,2.91,",,W",0.18,",,W,2400",0,",,W",74,"H,,S",1,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-15,4.7,",,W",0.1,",,W,2400",0,",,W",74,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-16,4.92,",,W",0.4,",,W,2400",0,",,W",74,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-17,4.7,",,W",0.02,",,W,2400",0,",,W",76,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-18,5.82,",,W",0.03,",,W,2400",0,",,W",78,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-19,6.93,",,W",0.1,",,W,2400",0,",,W",76,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-20,10.29,",,W",0.01,",,W,2400",0,",,W",79,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-21,8.28,",,W",0.38,",,W,2400",0,",,W",81,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-22,7.83,",,W",0,",,W,2400",0,",,W",80,"H,,S",1,",,W",,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-23,6.93,",,W",0,",,W,2400",0,",,W",80,"H,,S",,,,,,,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-24,7.38,",,W",0,"T,,W,2400",0,",,W",81,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-25,5.82,",,W",0,"T,,W,2400",0,",,W",82,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-26,6.26,",,W",0.08,",,W,2400",0,",,W",80,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-27,4.47,",,W",0.21,",,W,2400",0,",,W",78,"H,,S",1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-28,7.61,",,W",0,"T,,W,2400",0,",,W",76,"H,,S",1,",,W",,,1,",,W",,,,,,,,,1,",,W",,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-29,6.26,",,W",0,",,W,2400",0,",,W",80,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",MCO,28.4339,-81.325,27.4,2017-06-30,3.8,",,W",0,"T,,W,2400",0,",,W",79,"H,,S",,,,,1,",,W",,,,,,,,,,,,,,
